Sensor,Data,Valor,Direcao_Saida,Unidade,Estado
PZ-BM-BV-33,2018-05-14 09:05:00,54.1,Cota Piezométrica,m,normal
PE-BM-BV-72,2018-05-14 09:05:00,15.1,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-82,2018-05-14 09:05:00,0.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2018-05-14 09:05:00,79.15,Cota Piezométrica,m,normal
PE-BM-BV-51,2018-05-14 09:05:00,56.83,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2018-05-14 09:05:00,82.22,Cota Piezométrica,m,normal
PZ-BM-BV-52,2018-05-14 09:05:00,26.13,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2018-05-14 09:05:00,75.38,Cota Piezométrica,m,normal
PZ-BM-BV-11,2018-05-14 09:05:00,0.9,Carga Piezométrica,m.c.a,normal
MNA-BM-BV-81,2018-05-14 09:05:00,89.39,Cota do NA,m,normal
MV-BM-BV-81,2018-05-14 09:05:00,0.0,Vazão,m3/s,normal
MV-BM-BV-81,2018-05-14 09:05:00,0.0,Vazão,l/min,normal
MV-BM-BV-81,2018-05-14 09:05:00,0.0,Vazão,l/s,normal
PZ-BM-BV-53,2018-05-14 09:05:00,7.03,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-53,2018-05-14 09:05:00,34.77,Cota Piezométrica,m,normal
MV-BM-BV-51,2018-05-14 09:05:00,0.00248,Vazão,m3/s,normal
MV-BM-BV-51,2018-05-14 09:05:00,2.48,Vazão,l/s,normal
PZ-BM-BV-56,2018-05-14 09:05:00,11.73,Carga Piezométrica,m.c.a,normal
MV-BM-BV-51,2018-05-14 09:05:00,148.85,Vazão,l/min,normal
MV-BM-BV-31,2018-05-14 09:05:00,523.57,Vazão,l/min,normal
MV-BM-BV-31,2018-05-14 09:05:00,0.00873,Vazão,m3/s,normal
PZ-BM-BV-12,2018-05-14 09:05:00,83.0,Cota Piezométrica,m,normal
PZ-BM-BV-12,2018-05-14 09:05:00,23.85,Carga Piezométrica,m.c.a,normal
MNA-BM-BV-51,2018-05-14 09:05:00,88.7,Cota do NA,m,normal
PZ-BM-BV-54,2018-05-14 09:05:00,10.87,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2018-05-14 09:05:00,35.44,Cota Piezométrica,m,normal
PZ-BM-BV-13,2018-05-14 09:05:00,0.71,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-13,2018-05-14 09:05:00,70.67,Cota Piezométrica,m,normal
PZ-BM-BV-55,2018-05-14 09:05:00,34.99,Cota Piezométrica,m,normal
PZ-BM-BV-55,2018-05-14 09:05:00,12.59,Carga Piezométrica,m.c.a,normal
MV-BM-BV-31,2018-05-14 09:05:00,8.73,Vazão,l/s,normal
PE-BM-BV-71,2018-05-14 09:05:00,23.7,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-56,2018-05-14 09:05:00,34.72,Cota Piezométrica,m,normal
PZ-BM-BV-71,2018-05-14 09:05:00,65.89,Cota Piezométrica,m,normal
PZ-BM-BV-34,2018-05-14 09:05:00,51.97,Cota Piezométrica,m,normal
PZ-BM-BV-34,2018-05-14 09:05:00,12.22,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-15,2018-05-14 09:05:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-15,2018-05-14 09:05:00,59.6,Cota Piezométrica,m,normal
PZ-BM-BV-73,2018-05-14 09:05:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-73,2018-05-14 09:05:00,56.66,Cota Piezométrica,m,normal
PZ-BM-BV-35,2018-05-14 09:05:00,44.95,Cota Piezométrica,m,normal
PZ-BM-BV-35,2018-05-14 09:05:00,4.38,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2018-05-14 09:05:00,46.29,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2018-05-14 09:05:00,79.35,Cota Piezométrica,m,normal
PZ-BM-BV-36,2018-05-14 09:05:00,48.12,Cota Piezométrica,m,normal
PZ-BM-BV-71,2018-05-14 09:05:00,0.44,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-36,2018-05-14 09:05:00,3.99,Carga Piezométrica,m.c.a,normal
PE-BM-BV-82,2018-05-14 09:05:00,10.43,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2018-05-14 09:05:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2018-05-14 09:05:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-83,2018-05-14 09:05:00,6.16,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-83,2018-05-14 09:05:00,77.93,Cota Piezométrica,m,normal
PZ-BM-BV-32,2018-05-14 09:05:00,22.93,Carga Piezométrica,m.c.a,normal
PE-BM-BV-51,2018-05-14 09:05:00,89.83,Cota Piezométrica,m,normal
PZ-BM-BV-51,2018-05-14 09:05:00,41.88,Cota Piezométrica,m,normal
PZ-BM-BV-51,2018-05-14 09:05:00,0.48,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2018-05-14 09:05:00,74.68,Cota Piezométrica,m,normal
PZ-BM-BV-14,2018-05-14 09:05:00,20.24,Carga Piezométrica,m.c.a,normal
PE-BM-BV-82,2018-05-14 09:05:00,85.59,Cota Piezométrica,m,normal
PZ-BM-BV-32,2018-05-14 09:05:00,60.53,Cota Piezométrica,m,normal
PZ-BM-BV-52,2018-05-14 09:05:00,55.93,Cota Piezométrica,m,normal
PE-BM-BV-81,2018-05-14 09:05:00,16.5,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2018-05-14 09:05:00,47.41,Cota Piezométrica,m,normal
PZ-BM-BV-31,2018-05-14 09:05:00,0.34,Carga Piezométrica,m.c.a,normal
PE-BM-BV-81,2018-05-14 09:05:00,89.93,Cota Piezométrica,m,normal
MS-BM-BV-31-TC,2018-05-16 09:00:00,0.067,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-31-TC,2018-05-16 09:00:00,0.203,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-31-TC,2018-05-16 09:00:00,-0.128,Recalque,m,normal
MS-BM-BV-01-TC,2018-05-16 09:00:00,0.056,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-01-TC,2018-05-16 09:00:00,-0.009,Recalque,m,normal
MS-BM-BV-01-TC,2018-05-16 09:00:00,-0.012,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MV-BM-BV-31,2018-05-21 16:00:00,8.23,Vazão,l/s,normal
MV-BM-BV-81,2018-05-21 16:00:00,0.0,Vazão,l/s,normal
MV-BM-BV-81,2018-05-21 16:00:00,0.0,Vazão,l/min,normal
MV-BM-BV-81,2018-05-21 16:00:00,0.0,Vazão,m3/s,normal
MV-BM-BV-51,2018-05-21 16:00:00,121.85,Vazão,l/min,normal
MV-BM-BV-31,2018-05-21 16:00:00,0.00823,Vazão,m3/s,normal
MV-BM-BV-51,2018-05-21 16:00:00,2.03,Vazão,l/s,normal
MV-BM-BV-51,2018-05-21 16:00:00,0.00203,Vazão,m3/s,normal
MV-BM-BV-31,2018-05-21 16:00:00,493.66,Vazão,l/min,normal
PE-BM-BV-52,2018-05-22 15:50:00,79.42,Cota Piezométrica,m,normal
PE-BM-BV-51,2018-05-22 15:50:00,90.03,Cota Piezométrica,m,normal
PE-BM-BV-82,2018-05-22 15:50:00,10.55,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2018-05-22 15:50:00,23.74,Carga Piezométrica,m.c.a,normal
PE-BM-BV-81,2018-05-22 15:50:00,16.64,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2018-05-22 15:50:00,82.26,Cota Piezométrica,m,normal
PE-BM-BV-81,2018-05-22 15:50:00,90.07,Cota Piezométrica,m,normal
PE-BM-BV-82,2018-05-22 15:50:00,85.71,Cota Piezométrica,m,normal
PE-BM-BV-51,2018-05-22 15:50:00,57.03,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2018-05-22 15:50:00,46.36,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2018-05-22 15:50:00,15.13,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2018-05-22 15:50:00,79.18,Cota Piezométrica,m,normal
MS-BM-BV-01-TC,2018-05-24 09:00:00,-0.014,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-31-TC,2018-05-24 09:00:00,0.201,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-01-TC,2018-05-24 09:00:00,-0.011,Recalque,m,normal
MS-BM-BV-01-TC,2018-05-24 09:00:00,0.065,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-31-TC,2018-05-24 09:00:00,-0.125,Recalque,m,normal
MS-BM-BV-31-TC,2018-05-24 09:00:00,0.059,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
PZ-BM-BV-72,2018-05-31 09:10:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2018-05-31 09:10:00,65.21,Cota Piezométrica,m,normal
MNA-BM-BV-81,2018-05-31 09:10:00,89.36,Cota do NA,m,normal
PZ-BM-BV-82,2018-05-31 09:10:00,78.54,Cota Piezométrica,m,normal
PZ-BM-BV-82,2018-05-31 09:10:00,0.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-82,2018-05-31 09:10:00,10.49,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2018-05-31 09:10:00,0.86,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-11,2018-05-31 09:10:00,75.34,Cota Piezométrica,m,normal
PZ-BM-BV-83,2018-05-31 09:10:00,6.03,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-12,2018-05-31 09:10:00,23.88,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-12,2018-05-31 09:10:00,83.03,Cota Piezométrica,m,normal
MNA-BM-BV-51,2018-05-31 09:10:00,88.68,Cota do NA,m,normal
PZ-BM-BV-52,2018-05-31 09:10:00,26.23,Carga Piezométrica,m.c.a,atencao
PZ-BM-BV-36,2018-05-31 09:10:00,48.17,Cota Piezométrica,m,normal
PZ-BM-BV-36,2018-05-31 09:10:00,4.04,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2018-05-31 09:10:00,79.41,Cota Piezométrica,m,normal
PE-BM-BV-82,2018-05-31 09:10:00,85.65,Cota Piezométrica,m,normal
PZ-BM-BV-83,2018-05-31 09:10:00,77.8,Cota Piezométrica,m,normal
PE-BM-BV-72,2018-05-31 09:10:00,79.07,Cota Piezométrica,m,normal
PZ-BM-BV-56,2018-05-31 09:10:00,11.66,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2018-05-31 09:10:00,15.02,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-71,2018-05-31 09:10:00,65.93,Cota Piezométrica,m,normal
PZ-BM-BV-71,2018-05-31 09:10:00,0.48,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2018-05-31 09:10:00,74.71,Cota Piezométrica,m,normal
PZ-BM-BV-51,2018-05-31 09:10:00,41.91,Cota Piezométrica,m,normal
PZ-BM-BV-51,2018-05-31 09:10:00,0.51,Carga Piezométrica,m.c.a,normal
MV-BM-BV-81,2018-05-31 09:10:00,0.0,Vazão,m3/s,normal
PZ-BM-BV-56,2018-05-31 09:10:00,34.65,Cota Piezométrica,m,normal
MV-BM-BV-81,2018-05-31 09:10:00,0.0,Vazão,l/min,normal
PE-BM-BV-51,2018-05-31 09:10:00,89.9,Cota Piezométrica,m,normal
PE-BM-BV-81,2018-05-31 09:10:00,89.9,Cota Piezométrica,m,normal
MV-BM-BV-31,2018-05-31 09:10:00,0.00807,Vazão,m3/s,normal
MV-BM-BV-31,2018-05-31 09:10:00,483.93,Vazão,l/min,normal
PE-BM-BV-81,2018-05-31 09:10:00,16.47,Carga Piezométrica,m.c.a,normal
MV-BM-BV-31,2018-05-31 09:10:00,8.07,Vazão,l/s,normal
PE-BM-BV-51,2018-05-31 09:10:00,56.9,Carga Piezométrica,m.c.a,normal
MV-BM-BV-81,2018-05-31 09:10:00,0.0,Vazão,l/s,normal
PZ-BM-BV-14,2018-05-31 09:10:00,20.27,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2018-05-31 09:10:00,56.03,Cota Piezométrica,m,atencao
PZ-BM-BV-35,2018-05-31 09:10:00,44.54,Cota Piezométrica,m,normal
MV-BM-BV-51,2018-05-31 09:10:00,0.00232,Vazão,m3/s,normal
PZ-BM-BV-13,2018-05-31 09:10:00,70.67,Cota Piezométrica,m,normal
PZ-BM-BV-13,2018-05-31 09:10:00,0.71,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-15,2018-05-31 09:10:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-15,2018-05-31 09:10:00,59.6,Cota Piezométrica,m,normal
PZ-BM-BV-34,2018-05-31 09:10:00,51.94,Cota Piezométrica,m,normal
PZ-BM-BV-34,2018-05-31 09:10:00,12.19,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-53,2018-05-31 09:10:00,34.75,Cota Piezométrica,m,normal
PZ-BM-BV-53,2018-05-31 09:10:00,7.01,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2018-05-31 09:10:00,46.35,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-32,2018-05-31 09:10:00,22.92,Carga Piezométrica,m.c.a,normal
PE-BM-BV-71,2018-05-31 09:10:00,82.1,Cota Piezométrica,m,normal
PE-BM-BV-71,2018-05-31 09:10:00,23.58,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2018-05-31 09:10:00,0.38,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-31,2018-05-31 09:10:00,47.45,Cota Piezométrica,m,normal
PZ-BM-BV-55,2018-05-31 09:10:00,12.67,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2018-05-31 09:10:00,35.07,Cota Piezométrica,m,normal
PZ-BM-BV-33,2018-05-31 09:10:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2018-05-31 09:10:00,54.1,Cota Piezométrica,m,normal
PZ-BM-BV-81,2018-05-31 09:10:00,0.38,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-81,2018-05-31 09:10:00,78.21,Cota Piezométrica,m,normal
PZ-BM-BV-32,2018-05-31 09:10:00,60.52,Cota Piezométrica,m,normal
MV-BM-BV-51,2018-05-31 09:10:00,139.49,Vazão,l/min,normal
PZ-BM-BV-35,2018-05-31 09:10:00,3.97,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2018-05-31 09:10:00,35.41,Cota Piezométrica,m,normal
PZ-BM-BV-73,2018-05-31 09:10:00,56.66,Cota Piezométrica,m,normal
PZ-BM-BV-73,2018-05-31 09:10:00,0.0,Carga Piezométrica,m.c.a,normal
MV-BM-BV-51,2018-05-31 09:10:00,2.32,Vazão,l/s,normal
PZ-BM-BV-54,2018-05-31 09:10:00,10.84,Carga Piezométrica,m.c.a,normal
MS-BM-BV-01-TC,2018-06-01 09:00:00,0.061,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-01-TC,2018-06-01 09:00:00,-0.007,Recalque,m,normal
MS-BM-BV-01-TC,2018-06-01 09:00:00,-0.005,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-31-TC,2018-06-01 09:00:00,0.203,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-31-TC,2018-06-01 09:00:00,-0.122,Recalque,m,normal
MS-BM-BV-31-TC,2018-06-01 09:00:00,0.058,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
PE-BM-BV-82,2018-06-05 13:08:00,85.34,Cota Piezométrica,m,normal
PE-BM-BV-81,2018-06-05 13:08:00,16.05,Carga Piezométrica,m.c.a,normal
PE-BM-BV-82,2018-06-05 13:08:00,10.18,Carga Piezométrica,m.c.a,normal
PE-BM-BV-81,2018-06-05 13:08:00,89.48,Cota Piezométrica,m,normal
PE-BM-BV-71,2018-06-05 13:40:00,81.74,Cota Piezométrica,m,normal
MV-BM-BV-51,2018-06-05 13:40:00,0.0029,Vazão,m3/s,normal
PE-BM-BV-72,2018-06-05 13:40:00,78.82,Cota Piezométrica,m,normal
PE-BM-BV-72,2018-06-05 13:40:00,14.77,Carga Piezométrica,m.c.a,normal
MV-BM-BV-31,2018-06-05 13:40:00,10.52,Vazão,l/s,normal
MV-BM-BV-31,2018-06-05 13:40:00,631.02,Vazão,l/min,normal
PE-BM-BV-52,2018-06-05 13:40:00,46.13,Carga Piezométrica,m.c.a,normal
MV-BM-BV-31,2018-06-05 13:40:00,0.01052,Vazão,m3/s,normal
MV-BM-BV-51,2018-06-05 13:40:00,2.9,Vazão,l/s,normal
PE-BM-BV-71,2018-06-05 13:40:00,23.22,Carga Piezométrica,m.c.a,normal
PE-BM-BV-52,2018-06-05 13:40:00,79.19,Cota Piezométrica,m,normal
MV-BM-BV-81,2018-06-05 13:40:00,0.0,Vazão,m3/s,normal
MV-BM-BV-81,2018-06-05 13:40:00,0.0,Vazão,l/min,normal
PE-BM-BV-51,2018-06-05 13:40:00,89.34,Cota Piezométrica,m,normal
MV-BM-BV-51,2018-06-05 13:40:00,173.86,Vazão,l/min,normal
MV-BM-BV-81,2018-06-05 13:40:00,0.0,Vazão,l/s,normal
PE-BM-BV-51,2018-06-05 13:40:00,56.34,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2018-06-07 08:30:00,26.17,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2018-06-07 08:30:00,12.59,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2018-06-07 08:30:00,55.97,Cota Piezométrica,m,normal
PZ-BM-BV-55,2018-06-07 08:30:00,34.99,Cota Piezométrica,m,normal
MS-BM-BV-31-TC,2018-06-07 09:00:00,0.056,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-01-TC,2018-06-07 09:00:00,-0.007,Recalque,m,normal
MS-BM-BV-31-TC,2018-06-07 09:00:00,0.2,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-31-TC,2018-06-07 09:00:00,-0.121,Recalque,m,normal
MS-BM-BV-01-TC,2018-06-07 09:00:00,0.057,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-01-TC,2018-06-07 09:00:00,-0.002,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-01-TC,2018-06-09 09:00:00,-0.013,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-31-TC,2018-06-09 09:00:00,0.201,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-01-TC,2018-06-09 09:00:00,0.065,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-02-TC,2018-06-09 09:00:00,0.02,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-01-TC,2018-06-09 09:00:00,-0.003,Recalque,m,normal
MS-BM-BV-02-TC,2018-06-09 09:00:00,-0.009,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-02-TC,2018-06-09 09:00:00,0.003,Recalque,m,normal
MS-BM-BV-31-TC,2018-06-09 09:00:00,-0.125,Recalque,m,normal
MS-BM-BV-21-TC,2018-06-09 09:00:00,-0.102,Recalque,m,normal
MS-BM-BV-41-TC,2018-06-09 09:00:00,-0.121,Recalque,m,normal
MS-BM-BV-31-TC,2018-06-09 09:00:00,0.058,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-12-TC,2018-06-09 09:00:00,0.025,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-12-TC,2018-06-09 09:00:00,-0.003,Recalque,m,normal
MS-BM-BV-21-TC,2018-06-09 09:00:00,0.144,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-41-TC,2018-06-09 09:00:00,-0.002,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-41-TC,2018-06-09 09:00:00,0.191,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-22-TC,2018-06-09 09:00:00,-0.065,Recalque,m,normal
MS-BM-BV-22-TC,2018-06-09 09:00:00,-0.016,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-21-TC,2018-06-09 09:00:00,0.024,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-11-TC,2018-06-09 09:00:00,0.05,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-11-TC,2018-06-09 09:00:00,0.057,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-11-TC,2018-06-09 09:00:00,-0.119,Recalque,m,normal
MS-BM-BV-12-TC,2018-06-09 09:00:00,0.006,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-22-TC,2018-06-09 09:00:00,0.061,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
PZ-BM-BV-11,2018-06-11 09:00:00,75.34,Cota Piezométrica,m,normal
PZ-BM-BV-11,2018-06-11 09:00:00,0.86,Carga Piezométrica,m.c.a,normal
MV-BM-BV-81,2018-06-11 09:00:00,0.0,Vazão,l/min,normal
PZ-BM-BV-53,2018-06-11 09:00:00,7.01,Carga Piezométrica,m.c.a,normal
MV-BM-BV-81,2018-06-11 09:00:00,0.0,Vazão,l/s,normal
MV-BM-BV-81,2018-06-11 09:00:00,0.0,Vazão,m3/s,normal
MNA-BM-BV-81,2018-06-11 09:00:00,89.34,Cota do NA,m,normal
PZ-BM-BV-53,2018-06-11 09:00:00,34.75,Cota Piezométrica,m,normal
PZ-BM-BV-56,2018-06-11 09:00:00,34.65,Cota Piezométrica,m,normal
PZ-BM-BV-52,2018-06-11 09:00:00,26.25,Carga Piezométrica,m.c.a,atencao
PZ-BM-BV-36,2018-06-11 09:00:00,4.06,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-36,2018-06-11 09:00:00,48.19,Cota Piezométrica,m,normal
PE-BM-BV-52,2018-06-11 09:00:00,79.48,Cota Piezométrica,m,normal
PE-BM-BV-52,2018-06-11 09:00:00,46.42,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-35,2018-06-11 09:00:00,44.59,Cota Piezométrica,m,normal
PZ-BM-BV-35,2018-06-11 09:00:00,4.02,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-73,2018-06-11 09:00:00,56.66,Cota Piezométrica,m,normal
PE-BM-BV-82,2018-06-11 09:00:00,85.64,Cota Piezométrica,m,normal
PZ-BM-BV-73,2018-06-11 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-81,2018-06-11 09:00:00,78.21,Cota Piezométrica,m,normal
PZ-BM-BV-15,2018-06-11 09:00:00,59.6,Cota Piezométrica,m,normal
PZ-BM-BV-15,2018-06-11 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2018-06-11 09:00:00,12.18,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-34,2018-06-11 09:00:00,51.93,Cota Piezométrica,m,normal
PE-BM-BV-71,2018-06-11 09:00:00,82.12,Cota Piezométrica,m,normal
PE-BM-BV-71,2018-06-11 09:00:00,23.6,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-81,2018-06-11 09:00:00,0.38,Carga Piezométrica,m.c.a,normal
PE-BM-BV-82,2018-06-11 09:00:00,10.48,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2018-06-11 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-72,2018-06-11 09:00:00,65.21,Cota Piezométrica,m,normal
PZ-BM-BV-82,2018-06-11 09:00:00,78.54,Cota Piezométrica,m,normal
PZ-BM-BV-82,2018-06-11 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-56,2018-06-11 09:00:00,11.66,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2018-06-11 09:00:00,0.0,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-71,2018-06-11 09:00:00,65.92,Cota Piezométrica,m,normal
PE-BM-BV-72,2018-06-11 09:00:00,15.0,Carga Piezométrica,m.c.a,normal
PE-BM-BV-72,2018-06-11 09:00:00,79.05,Cota Piezométrica,m,normal
PZ-BM-BV-71,2018-06-11 09:00:00,0.47,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2018-06-11 09:00:00,20.23,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-14,2018-06-11 09:00:00,74.67,Cota Piezométrica,m,normal
PZ-BM-BV-51,2018-06-11 09:00:00,0.51,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-51,2018-06-11 09:00:00,41.91,Cota Piezométrica,m,normal
PE-BM-BV-51,2018-06-11 09:00:00,89.89,Cota Piezométrica,m,normal
PE-BM-BV-51,2018-06-11 09:00:00,56.89,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-32,2018-06-11 09:00:00,60.53,Cota Piezométrica,m,normal
PZ-BM-BV-83,2018-06-11 09:00:00,77.64,Cota Piezométrica,m,normal
PZ-BM-BV-83,2018-06-11 09:00:00,5.87,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-52,2018-06-11 09:00:00,56.05,Cota Piezométrica,m,atencao
PZ-BM-BV-32,2018-06-11 09:00:00,22.93,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-33,2018-06-11 09:00:00,54.1,Cota Piezométrica,m,normal
PZ-BM-BV-12,2018-06-11 09:00:00,83.0,Cota Piezométrica,m,normal
PZ-BM-BV-54,2018-06-11 09:00:00,10.87,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-54,2018-06-11 09:00:00,35.44,Cota Piezométrica,m,normal
MV-BM-BV-51,2018-06-11 09:00:00,148.85,Vazão,l/min,normal
PZ-BM-BV-31,2018-06-11 09:00:00,47.46,Cota Piezométrica,m,normal
PZ-BM-BV-31,2018-06-11 09:00:00,0.39,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2018-06-11 09:00:00,12.59,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-55,2018-06-11 09:00:00,34.99,Cota Piezométrica,m,normal
MV-BM-BV-51,2018-06-11 09:00:00,0.00248,Vazão,m3/s,normal
MV-BM-BV-51,2018-06-11 09:00:00,2.48,Vazão,l/s,normal
MNA-BM-BV-51,2018-06-11 09:00:00,88.66,Cota do NA,m,normal
PZ-BM-BV-12,2018-06-11 09:00:00,23.85,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-13,2018-06-11 09:00:00,70.68,Cota Piezométrica,m,normal
PE-BM-BV-81,2018-06-11 09:00:00,90.02,Cota Piezométrica,m,normal
PE-BM-BV-81,2018-06-11 09:00:00,16.59,Carga Piezométrica,m.c.a,normal
PZ-BM-BV-13,2018-06-11 09:00:00,0.72,Carga Piezométrica,m.c.a,normal
MV-BM-BV-31,2018-06-11 09:00:00,565.11,Vazão,l/min,normal
MV-BM-BV-31,2018-06-11 09:00:00,0.00942,Vazão,m3/s,normal
MV-BM-BV-31,2018-06-11 09:00:00,9.42,Vazão,l/s,normal
MS-BM-BV-21-TC,2018-06-14 09:00:00,-0.102,Recalque,m,normal
MS-BM-BV-21-TC,2018-06-14 09:00:00,0.145,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
MS-BM-BV-21-TC,2018-06-14 09:00:00,0.015,Deslocamento da Estaca Dir(-)/Esq(+),m,normal
MS-BM-BV-01-TC,2018-06-14 09:00:00,0.065,Deslocamento do Afastamento Mont(-)/Jus(+),m,normal
